path,sheet,plate_type,plate_id,rep,frame,U,V,W,phi,time,position,load,moment,angle
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,115,0.103484827636,0.0696527265915,0.016230616245,0.0072450670837,107.8006,6.673,49.8766,3.491362,5.445469294095048
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,116,0.129506899301,0.0870030700834,0.00832381905825,0.00924178359949,108.0007,6.8258,51.9123,3.6338610000000005,5.569385720009235
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,117,0.155923786488,0.103588007579,0.0157091124015,0.0109801973037,108.2007,7.0805,54.966,3.84762,5.775823450852389
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,118,0.180992520518,0.121987879251,0.0110364704932,0.0128693449615,108.3996,7.2843,60.0555,4.2038850000000005,5.9408980147218555
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,119,0.207207544384,0.138871174469,0.0267628067571,0.014764686645,108.5996,7.4371,61.0733,4.275131,6.064598695628977
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,120,0.233434910275,0.156173123128,0.0183545884234,0.0166402040457,108.7997,7.6409,67.1807,4.702649,6.229498434100697
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,121,0.223704436813,0.148274674761,0.0165466113292,0.0157651147407,108.9997,7.3862,61.0733,4.275131,6.023398366137383
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,122,0.195620935874,0.127377604319,0.0197077419747,0.0135340901399,109.19970000000001,7.1824,51.9123,3.6338610000000005,5.858372932480951
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,123,0.166295854732,0.108631005818,0.0164510328636,0.0114889663553,109.4006,7.0296,46.8229,3.2776029999999996,5.73458018096294
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,124,0.14017170783,0.0891541256021,0.0107349721395,0.00945918111174,109.6006,6.7749,40.7156,2.850092,5.528113024514381
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,125,0.114679669315,0.0712936032902,0.00877038179662,0.00749262876225,109.7997,6.5711,36.644,2.56508,5.362802830012546
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,126,0.0873583556225,0.0533779289649,0.0155092432142,0.00565683099469,109.9997,6.4183,31.5546,2.208822,5.238801825443434
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,127,0.0611872941456,0.0369470791032,0.0227535662715,0.00388702774508,110.2006,6.2146,28.5009,1.995063,5.0734178351944
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,128,0.0388311981051,0.0192537507393,0.0025200485801,0.00203515467256,110.3997,6.0108,27.483,1.92381,4.9078677861077935
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,129,0.0136014728741,0.00195267461597,0.0103948163433,2.87063533172e-4,110.5997,5.8071,21.3757,1.496299,4.742316839518526
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,130,-0.00996837466297,-0.0145941747647,0.00621005840073,-0.00141799064692,110.8007,5.6033,23.4114,1.638798,4.576605159567358
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,131,-0.0348702625933,-0.0306926158316,-0.00507485539957,-0.00309457907905,110.9997,5.3995,15.2683,1.068781,4.410816715303958
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,132,-0.0574046321439,-0.0473201205948,-0.00435624704955,-0.00476774914027,111.2007,5.1958,12.2147,0.855029,4.24503563407619
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,133,-0.0815747746012,-0.0637036350866,-0.0014469661477,-0.00634572931851,111.3997,4.992,8.1431,0.5700170000000001,4.079101877033727
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,134,-0.086711465033,-0.0668422991303,-0.00785180848086,-0.00670139444678,111.5997,5.1448,12.2147,0.855029,4.2035180674678765
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,135,-0.062127515774,-0.0470127703039,-0.00277358200195,-0.00475139711178,111.7997,5.3995,20.3578,1.425046,4.410816715303958
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,136,-0.0327549652582,-0.0294636248765,-0.0106919220953,-0.00291762605187,111.9998,5.5524,24.4293,1.7100510000000002,4.535205808529898
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,137,-0.0138626468496,-0.0106668128218,-0.00230399145674,-0.00105015298893,112.1998,5.7561,24.4293,1.7100510000000002,4.700855614223335
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,138,0.0100762581214,0.0075443475515,0.0082105757388,8.20018377732e-4,112.3998,5.9599,34.6082,2.4225739999999996,4.866507957113482
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,139,0.0376879327902,0.0249764677168,2.80215799102e-4,0.00263086543105,112.5998,6.1636,34.6082,2.4225739999999996,5.031997565310601
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,140,0.0628219896093,0.0421530376455,5.82262546242e-4,0.00442015868063,112.7998,6.3674,38.6798,2.707586,5.19748422055396
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,141,0.0879931571307,0.0595163401931,0.00519361855503,0.00626422531483,113.0007,6.5711,46.8229,3.2776029999999996,5.362802830012546
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,142,0.113869136557,0.077015704328,0.010755763974,0.00811373139183,113.2007,6.7749,50.8944,3.5626079999999996,5.528113024514381
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,143,0.139041251757,0.0944810661955,0.0126188282811,0.00993615303577,113.4008,6.9787,51.9123,3.6338610000000005,5.69333094746898
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,144,0.167127656264,0.11105740128,0.00926442511116,0.0117607660786,113.6008,7.1824,58.0197,4.061379,5.858372932480951
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,145,0.193552308512,0.128799950961,0.0130867945636,0.0136395427257,113.8006,7.3862,65.1449,4.560143,6.023398366137383
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,146,0.216362852189,0.146422201837,0.015218329365,0.0155142826602,114.0008,7.539,65.1449,4.560143,6.147061343153747
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,147,0.244188516981,0.16334823825,0.0229732678507,0.0173865390396,114.2008,7.5899,68.1986,4.773902,6.188242653788494
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,148,0.218340861276,0.144117301286,0.0188269381841,0.0153181611902,114.3998,7.3862,62.0912,4.346384,6.023398366137383
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,149,0.191440354393,0.123739481951,0.01669617255,0.0131252596362,114.5998,7.1824,51.9123,3.6338610000000005,5.858372932480951
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,150,0.163608909857,0.104632049761,0.0126039324554,0.011072654691,114.7999,6.9787,45.805,3.20635,5.69333094746898
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,151,0.135713479058,0.0857703726651,0.0116021338229,0.0090494998276,114.9999,6.7749,42.7513,2.992591,5.528113024514381
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,152,0.108870252841,0.0677925426551,0.0117502240245,0.00714335183265,115.1999,6.5711,39.6977,2.778839,5.362802830012546
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,153,0.0845158841172,0.0505054789448,0.00481110214732,0.00530298584006,115.3999,6.3674,33.5903,2.351321,5.19748422055396
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,154,0.0604101282729,0.0329200896287,0.00436358791302,0.00350398442987,115.6008,6.1636,32.5724,2.2800680000000004,5.031997565310601
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,155,0.0368104642665,0.0153772632751,0.00657584972018,0.00169435039599,115.7999,5.9599,28.5009,1.995063,4.866507957113482
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,156,0.0119157374212,-6.55179520176e-4,0.00609784239514,1.4689068733e-5,115.9999,5.7561,20.3578,1.425046,4.700855614223335
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,157,-0.0151870489522,-0.0174878486636,-4.91806633339e-4,-0.00174041161187,116.1999,5.5524,18.322,1.28254,4.535205808529898
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,158,-0.0367384679641,-0.0344497157882,0.00861332985033,-0.00347568438567,116.3999,5.3995,14.2504,0.997528,4.410816715303958
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,159,-0.0560056869982,-0.0512198869026,-0.00345476831496,-0.00506017808818,116.5999,5.1958,15.2683,1.068781,4.24503563407619
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,160,-0.0825369367846,-0.0668144505032,-0.00807983674084,-0.00664994423199,116.8,4.992,8.1431,0.5700170000000001,4.079101877033727
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,161,-0.0931728657348,-0.0715830914852,-0.00580970554413,-0.00713970829334,117,4.992,12.2147,0.855029,4.079101877033727
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,162,-0.0905655229634,-0.0709315366692,-0.00848618445147,-0.00706517570793,117.2,5.043,13.2325,0.926275,4.1206325660600465
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,163,-0.0727326404868,-0.0561981329237,0.00267018777864,-0.00564090211904,117.4,5.2467,14.2504,0.997528,4.286467341255682
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,164,-0.0444106291541,-0.0386698450517,-0.00800436057828,-0.0038568907894,117.6,5.4505,21.3757,1.496299,4.452311553073885
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,165,-0.0204730151967,-0.0209384025372,-0.00438477014301,-0.00203823816009,117.8,5.6542,23.4114,1.638798,4.617999722209974
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,166,-0.00531966136831,-0.00562074066842,-0.00265631766799,-5.34692088335e-4,160.2004,5.8071,30.5367,2.137569,4.742316839518526
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,167,0.0193785772869,0.0124555044284,-2.40887748486e-4,0.00133283194335,160.4004,6.0108,30.5367,2.137569,4.9078677861077935
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,168,0.0435626555473,0.0306600053052,0.00914741794168,0.00321891942212,160.6004,6.2146,33.5903,2.351321,5.0734178351944
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,169,0.0690614220495,0.0485805971705,0.00332289653649,0.00504904017103,160.8004,6.4183,41.7334,2.921338,5.238801825443434
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,170,0.0959668367951,0.0659648228926,0.00869959327533,0.00690902038618,161.0004,6.6221,47.8408,3.348856,5.404179445389578
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,171,0.122747264376,0.0812931995751,0.0122752174961,0.00863538254429,161.2004,6.8258,50.8944,3.5626079999999996,5.569385720009235
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,172,0.147314992667,0.100074294428,0.0116764542424,0.0105401576914,161.4004,7.0296,51.9123,3.6338610000000005,5.73458018096294
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,173,0.175280059076,0.117243931124,0.0113787817806,0.0124189655331,161.6004,7.2333,54.966,3.84762,5.89959805107329
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,174,0.199533622825,0.134134904278,0.0141797117679,0.0142661455065,161.8004,7.4371,61.0733,4.275131,6.064598695628977
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,175,0.225631690437,0.1520000207,0.0198519303611,0.0161860396001,162.0004,7.5899,71.2522,4.987654,6.188242653788494
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,176,0.228116047252,0.151005592611,0.0179988711395,0.0160938417759,162.2005,7.3862,63.1091,4.417637,6.023398366137383
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,177,0.194360642672,0.130694268052,0.022055839803,0.0138446863753,162.4005,7.2333,51.9123,3.6338610000000005,5.89959805107329
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,178,0.171134471141,0.110410345775,0.00824337278929,0.0116852948831,162.6005,7.0296,46.8229,3.2776029999999996,5.73458018096294
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,179,0.143431198567,0.0918712016659,0.0111511922426,0.00969277095576,162.8005,6.8258,41.7334,2.921338,5.569385720009235
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,180,0.114802975521,0.0731885430061,0.00795478623765,0.00775676500993,163.0005,6.6221,40.7156,2.850092,5.404179445389578
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,181,0.0888013352047,0.0553399136271,0.0171150259097,0.00584012295687,163.2005,6.4183,34.6082,2.4225739999999996,5.238801825443434
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,182,0.066116123062,0.0378564771403,0.00969982320154,0.00402280877529,163.4005,6.2146,33.5903,2.351321,5.0734178351944
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,183,0.041651553465,0.0204995162095,0.00420731583964,0.00223268418234,163.6005,6.0108,27.483,1.92381,4.9078677861077935
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,184,0.01632710619,0.00451873868832,0.00447721559098,5.19734595158e-4,163.8005,5.8071,26.4651,1.852557,4.742316839518526
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,185,-0.0054398908214,-0.0123467919047,-0.01051175052,-0.00124253932801,164.0005,5.6033,18.322,1.28254,4.576605159567358
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,186,-0.0286631004866,-0.0285512838726,-0.0131057886883,-0.00286201002729,164.2005,5.4505,19.3399,1.353793,4.452311553073885
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,187,-0.0530185238756,-0.0441299973601,-0.0216994366925,-0.00450575395616,164.4005,5.1958,15.2683,1.068781,4.24503563407619
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,188,-0.07338236029,-0.0615892298018,-0.0132902419753,-0.00614796672016,164.6005,5.043,11.1968,0.7837759999999999,4.1206325660600465
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,189,-0.0881333626832,-0.0653401827471,-0.00763743684818,-0.0065568580797,164.8005,5.1448,11.1968,0.7837759999999999,4.2035180674678765
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,190,-0.0631949807633,-0.0453575448092,-0.0010023605838,-0.00458527658831,165.0005,5.3995,15.2683,1.068781,4.410816715303958
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,191,-0.0383323729164,-0.0266665667421,0.0054886659191,-0.00271591500878,165.2006,5.5524,19.3399,1.353793,4.535205808529898
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,192,-0.014486005696,-0.00927650863587,0.00261104143451,-9.16159896396e-4,165.4006,5.7561,29.5188,2.0663159999999996,4.700855614223335
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,193,0.00883293327145,0.00853447925914,0.00180987270598,9.05307976808e-4,165.6006,5.9599,31.5546,2.208822,4.866507957113482
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,194,0.0331755104014,0.0264742811201,0.00873721406014,0.00278915375195,165.8006,6.1636,33.5903,2.351321,5.031997565310601
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,195,0.0616130927571,0.0427530293889,0.0350297817879,0.00451223508483,165.9995,6.3674,38.6798,2.707586,5.19748422055396
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,196,0.093305778674,0.061108607987,-6.47741518705e-4,0.00643170278156,166.1995,6.5711,45.805,3.20635,5.362802830012546
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,197,0.118434937665,0.0777371100805,0.00174336532698,0.00822646382832,166.3995,6.7749,51.9123,3.6338610000000005,5.528113024514381
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,198,0.143070686596,0.0959851361109,0.0107107975235,0.010124357643,166.6005,6.9787,54.966,3.84762,5.69333094746898
C:/Users/he14853/OneDrive - WA Health/Projects/Wrist Plates - Matt Lawson-Smith/data-raw/Testing Results/Data New Calcs 13.06.2024/Long Plate.xlsx,Long Plate#1 T2,long,1,2,199,0.16589350587,0.113909710512,0.0116138513426,0.0120124539191,166.8006,7.1824,57.0018,3.990126,5.858372932480951
